Poster,Emotions
"https://images-na.ssl-images-amazon.com/images/M/MV5BNGY0MjZiY2QtZDg5OC00MGIxLWI2ZDItYmM5NmVjNWJmOTY1XkEyXkFqcGdeQXVyNjY5MDgyNTM@._V1_UY268_CR6,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODcwNjczM15BMl5BanBnXkFtZTgwMDkxNjY0MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMmU2Yzg3NGMtMGFhNS00NTI2LWE0MjgtNjAyMjIwMzk5NzViL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk4NzY5OTY@._V1_UY268_CR3,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BOGNkZDU0YjktN2Q5Zi00MmY0LWI3Y2YtNmQzOGQxY2UzNGM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNjc2NzAwNF5BMl5BanBnXkFtZTcwMDg3NzMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzOTQxNzU0N15BMl5BanBnXkFtZTcwMjI2NzczMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDA2MzY2NV5BMl5BanBnXkFtZTcwODkxMTA3MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MmYwNTUtNzVhYy00NDU1LWEwMDgtZmIwMjZlMjM4NDA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY0OTMyNmMtODEwZS00ZWJiLWI0ZjctNmNiNmJjMTMzYWM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ1NGQ0MDAtOGRhOS00YzgwLWIwZGEtZmRjOWZhODg1MDk1XkEyXkFqcGdeQXVyNjUyMTgxNjA@._V1_UY268_CR9,0,182,268_AL_.jpg",neutral|neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMDI3NTA3OF5BMl5BanBnXkFtZTcwODIyNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0ODM3NDYwNF5BMl5BanBnXkFtZTcwNzQxMzcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNzgzODMzOTReQTJeQWpwZ15BbWU4MDU3Mjg5ODUx._V1_UY268_CR1,0,182,268_AL_.jpg",neutral|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1ODY2MTgwM15BMl5BanBnXkFtZTgwOTY3Nzc3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNzYyMjU0Ml5BMl5BanBnXkFtZTgwNjg3NjAxMzE@._V1_UY268_CR9,0,182,268_AL_.jpg",neutral|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDkzNjgyMTYtMGFiZi00MmFjLTgwOGEtNzhmYzY0Mjc0MTE3XkEyXkFqcGdeQXVyNjIyOTAzNzc@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZWMzNzcyYzUtODNlZi00NzM5LTgxOWItMzgwMGMyYzkyMTgzXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNDkwODQ3Nl5BMl5BanBnXkFtZTcwNTAyMDkzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1OTQzMTkxOV5BMl5BanBnXkFtZTcwMjg1NzI5Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjI5MTAzNF5BMl5BanBnXkFtZTcwNTcyOTIwNQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2OTQzMjcxNF5BMl5BanBnXkFtZTgwMzc2Njk3MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTUwNjM0N15BMl5BanBnXkFtZTcwMzQ3NzAwMg@@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjgyNDE5Nl5BMl5BanBnXkFtZTcwMzM1MDc4MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOWRjMTE1NjUtMThlMi00MjMwLWE1NzItNjMxMzM0MzdhOTA2XkEyXkFqcGdeQXVyNjE4MjY2MDg@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BZWNlOGM0OGYtNmNkNi00NWRmLTg1ZDMtZTc1N2U3ZTkzYmUyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NjA4MDQyNF5BMl5BanBnXkFtZTcwMjQ2MTQ0MQ@@._V1_UY268_CR16,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BODA5NjYxMDY2OF5BMl5BanBnXkFtZTcwOTAxMjI5Mg@@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4OTQzOTM4Ml5BMl5BanBnXkFtZTcwNzE1MzgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjdmNDA4ZGEtODcxZi00ODg5LThmYzctZDAxYjJjNjAyYjgwXkEyXkFqcGdeQXVyNDc2MTA2NDg@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5Njc2NDY4MV5BMl5BanBnXkFtZTcwOTc5MDEyMQ@@._V1._CR22,62,264,383_UY268_CR1,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMGI4MzdkMDAtZTA2NS00ZjRjLWFjNDktMzU4ZDM3MWE5ZTA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BN2JhMDllMWYtZGZiYy00YjVhLWFiMTYtN2E5M2IzYWM1NDYwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR40,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJlNzkzZjctYjgxYy00ZjkzLTk5ZTctZTQyOTRlNjkwMjA5XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR1,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODAzMjI5YzMtNWI5Yy00NTllLWE0MWQtOWMzZTRjMmYyYTFlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MjUyMjQyN15BMl5BanBnXkFtZTcwODgxMjgyMQ@@._V1_UY268_CR11,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg3MzI4NDk5NV5BMl5BanBnXkFtZTcwNTMzNjkzNQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjI0ODAzM15BMl5BanBnXkFtZTgwMTM2MTA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjcwNTQ4NTE1NF5BMl5BanBnXkFtZTcwNDI1MTAzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",happiness|happiness|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MzU2NDQzN15BMl5BanBnXkFtZTcwMTQ4OTkwMw@@._V1_UY268_CR6,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjhjMzYzMWUtODk2NS00ZTk5LThhMjYtYmUxMTc1NWNhZDhiL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNjEwNDM3OF5BMl5BanBnXkFtZTgwMTU2ODU1MDE@._V1_UY268_CR5,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjU1MjIwN15BMl5BanBnXkFtZTgwMTM5NjAxMzE@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BN2FkMTNmYzQtYjkyNS00YWJjLWFmMjQtMjlkMmJhNjEwZGQxL2ltYWdlXkEyXkFqcGdeQXVyNTc0NjY1ODk@._V1_UY268_CR87,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNGE4NzhkYzMtZTM5My00MTNhLTk5OTktNTI2ZmVkNGYzMzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDU4ODY2Ml5BMl5BanBnXkFtZTcwNzU4NDYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNTQzMDY4MV5BMl5BanBnXkFtZTcwNTI5MjU1Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MTk0NDU3NV5BMl5BanBnXkFtZTgwMzUwNzE2NjE@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExODkwMzg4N15BMl5BanBnXkFtZTcwMDMxNTg2Mw@@._V1_UY268_CR15,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5OTg0NDEyNV5BMl5BanBnXkFtZTcwNDQwOTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZGEzMjFlYzUtZjk1OS00YzdlLWJiZDQtMDdkMjlmY2I5MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MDUwMDcyMV5BMl5BanBnXkFtZTgwNDU4NjQ1MTE@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0Njg2NDE3MV5BMl5BanBnXkFtZTcwNDc4MTg4NQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODI2NDM5MF5BMl5BanBnXkFtZTcwMTkwOTU1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0OTU2NTUxMF5BMl5BanBnXkFtZTgwNTM0NzIzNjE@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNTAzMDI4ZWYtMjc3NC00NDA0LTg3MGItNjVlYjg5NTc4Y2E2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzA0ODU0NDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NzgyNTk3OF5BMl5BanBnXkFtZTcwOTkyMTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMzkxOTUxOV5BMl5BanBnXkFtZTcwMjkzMTQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOWQ2NzVjZGMtODdkYy00MzU1LWI1NmEtMjI2ZWE0NGNkMWJkXkEyXkFqcGdeQXVyNjc1OTEyMTU@._V1_UY268_CR1,0,182,268_AL_.jpg",anger
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzQ3ZjhlMWItNGRmNS00OWQzLWJhYjEtMjA3NWIxNmZhNTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4Nzg0MjUyMl5BMl5BanBnXkFtZTgwMjAyNTA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ1YWFmNDEtMDMyMi00OWU5LWIwMDktYjE1YjcwZjBlNDBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MTMwMjIxMTdeQTJeQWpwZ15BbWU4MDAwMTYxNzMx._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1Njg0OTkwMF5BMl5BanBnXkFtZTcwODYwNTIzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzY3Mzc1MF5BMl5BanBnXkFtZTgwNzcyMTA2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzQwMjU0OF5BMl5BanBnXkFtZTYwMzA1ODM5._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNDEyMTc2NV5BMl5BanBnXkFtZTcwMzI4MDg5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NzUwNTYzM15BMl5BanBnXkFtZTcwNDYxODg0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BZjgwYjhiOTUtNzQzZS00Zjg1LWIyOWEtM2RmOTBlZTNiY2E2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwOTQ4MTg1OV5BMl5BanBnXkFtZTcwOTA4MTQ4MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZmU5Y2EwYjctYTQyNC00ODc5LWI2OWEtMzA3NWZjNDc2YjY0XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BODVlMzg1NDQtNjU3MC00Mjk0LThhN2ItZmVmZGIwMjYyZmYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzMyMTM1MjQxNF5BMl5BanBnXkFtZTgwMjY4NTE5NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NDQxNjA0N15BMl5BanBnXkFtZTcwNDUwMzcwMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjViYmViYzAtNzAxOC00YWM2LTg4M2YtZmQzYWJhZTQzMzkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMmJjY2E1OGItMzNkYy00YTJiLTg2NGItYzAxN2RhMzY1MGExL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjkxNzM1NTYxMl5BMl5BanBnXkFtZTgwMjkyNTUzMDE@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNDQwNjQzOV5BMl5BanBnXkFtZTcwNTQxNDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MDQ1NTEzNl5BMl5BanBnXkFtZTcwOTgxNTMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODg0OTAxNDEzM15BMl5BanBnXkFtZTcwNTExNjI3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzOTI2NTY0MF5BMl5BanBnXkFtZTgwMjIyNjAzMTE@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI5MTg3OWItMGVkNy00YmI2LTk3ZmItYTdiZTU2NmQzODFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE0NmFhNzQtMGJmYS00NDFhLWJhNzYtNTc4YjU5ZDM2OGUzXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BZWE3NzYwYzQtZTczZi00ZjI1LThiNzAtOGNmYTg2MzlmYjZkXkEyXkFqcGdeQXVyNjQxNzY5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODI0NjkwNjA5OV5BMl5BanBnXkFtZTcwMzU4MjE2MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3Mzk2MDU3N15BMl5BanBnXkFtZTgwMzg1NTI4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjJjYzc4OWUtOTJlYS00MzkwLTkxMmItODlhYTcwMDVlMzZjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYxMzY2NDk@._V1_UY268_CR149,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MzAyMTY1Ml5BMl5BanBnXkFtZTgwNzA2MjI4MzE@._V1._CR46,89.5,1255,1862_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NDQwMDItMWRiYi00YmMzLWI5OTItYjIxZjY3NTczZDc0XkEyXkFqcGdeQXVyNjg0MDY4MDQ@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNWVmM2IyMDYtOGUxNi00NTg5LTg0NDQtYjA2NjU2ODgyODExXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR7,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTI3OTk0Nl5BMl5BanBnXkFtZTcwMzM5NDA4MQ@@._V1_UY268_CR87,0,182,268_AL_.jpg",happiness|happiness|happiness|happiness|happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BODAzMjgzMDcxMV5BMl5BanBnXkFtZTcwNzk5NDAzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NDQ2Mjc0OF5BMl5BanBnXkFtZTcwNzQ2NDE1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzk3ODU4NDgzNV5BMl5BanBnXkFtZTcwNTk2MjAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTU5MTg5OV5BMl5BanBnXkFtZTcwNzY3MDQyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BY2E4NzRiZTQtMjM3My00ZTA3LTg0MzctOTcyY2ZmZWM0NzcxXkEyXkFqcGdeQXVyMjM3ODA2NDQ@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNGUzYzBlMTgtODQ5OC00NDdmLWIzN2ItNTNjOGQzMjhlYTllXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZjY5ZjQyMjMtMmEwOC00Nzc2LTllYTItMmU2MzJjNTg1NjY0XkEyXkFqcGdeQXVyNjQ1MTMzMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ3MTUyNDUwOF5BMl5BanBnXkFtZTcwNTgzNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMzY4OTU2OV5BMl5BanBnXkFtZTcwODE0NTAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NzQ1MTEwNF5BMl5BanBnXkFtZTgwMDQ1NjM4MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzgzMjI3MF5BMl5BanBnXkFtZTgwMTM2MzkwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMzM3MzY2Nl5BMl5BanBnXkFtZTcwODk1MjgyMQ@@._V1_UY268_CR12,0,182,268_AL_.jpg",happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MDk0MjIzMjReQTJeQWpwZ15BbWU3MDEyNzMwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MTEyMjQxMl5BMl5BanBnXkFtZTgwNzEyODg0MDE@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMjEwNTQxMV5BMl5BanBnXkFtZTcwMTE4NDUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BYmYwNjA4YjktNDE4Mi00Yjc3LWI1YTYtNmNhZTM1MzI1ZmU1XkEyXkFqcGdeQXVyMzAzODY0NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDc4ODg4NV5BMl5BanBnXkFtZTgwNTk5NjM5NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMzk1Njg1NF5BMl5BanBnXkFtZTgwOTE5MTQwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDJhMmNjOGItYTY0My00N2I4LTg0OWMtMWM2NzYzNDNiMzUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyOTc2Mzg5OQ@@._V1_UY268_CR15,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODhjZGMxNTAtZTRjNy00ODY1LThlZDUtMWUwZGY1ZTg5NTI3XkEyXkFqcGdeQXVyMzAzODY0NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA2NWU3YTctYTczYy00NjZjLWFmM2UtMzJlMTU2ZWEyYzlkXkEyXkFqcGdeQXVyNjY3MzIzMzU@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzEyNDM5NDY4MV5BMl5BanBnXkFtZTgwNjU3ODcwOTE@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMTA2NTQzOV5BMl5BanBnXkFtZTcwNTg1NTIyMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTEzNWIwMzctOTE1YS00YjIyLTgwZGEtMTMxZDAzNzlmODMxXkEyXkFqcGdeQXVyMjgyMDk1MzY@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDlhZTNkZjItMzM4YS00MDAzLTkwNmUtMWMwMmJkNzU5YWYwXkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5MjgyMjU3N15BMl5BanBnXkFtZTcwNDY4MzkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg0NDRjMTAtOGZlYy00M2ZmLWIyZDItYjQ4OWIxODhlMzM5XkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3MDA5ODE0N15BMl5BanBnXkFtZTcwOTA5NDg3Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMzEyODA5Nl5BMl5BanBnXkFtZTcwOTkzNjgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5OTQyMjYwM15BMl5BanBnXkFtZTcwOTM0MDMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjMxMjk2NF5BMl5BanBnXkFtZTcwNzI5MDU4Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3OTc3NjMzN15BMl5BanBnXkFtZTgwNzI4OTY2MjE@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE3NDAwNjA5MV5BMl5BanBnXkFtZTgwMTg4MjE2MTE@._V1_UY268_CR3,0,182,268_AL_.jpg",
